CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,v0001,v0002,v0003,v0004,v0005,v0006,v0007
431440705160024,Urbana,1,0,"0,0499808",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,349,309,308,1,"2,1","0,0244",164
431440705160025,Urbana,1,0,"0,0507516",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,413,331,329,2,"2,0","0,0196",204
431440705160026,Urbana,1,0,"0,0310339",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,250,215,215,0,"2,2","0,0609",115
431440705160027,Urbana,1,0,"0,0393795",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,272,496,496,0,"1,6","0,0058",172
431440705160028,Urbana,1,0,"0,0395095",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,209,366,366,0,"1,7","0,0238",126
431440705160029,Urbana,1,0,"0,0432257",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,315,349,349,0,"1,6","0,0406",197
431440705160030,Urbana,1,0,"0,0527622",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,356,307,307,0,"2,1","0,0175",171
431440705160031,Urbana,1,0,"0,0506026",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,382,322,322,0,"2,0","0,0104",193
431440705160032,Urbana,1,0,"0,0179599",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,129,112,112,0,"2,3","0,0351",57
431440705160033,Urbana,1,0,"0,0382099",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,205,185,185,0,"2,2","0,0632",95
431440705160034,Urbana,1,0,"0,0385371",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,293,262,262,0,"2,1","0,2357",140
431440705160035,Urbana,1,0,"0,0504241",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,212,387,385,2,"1,9","0,0526",114
431440705160036,Urbana,1,0,"0,0337456",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,245,173,168,5,"2,0","0,0648",108
431440705160037,Urbana,1,0,"0,0451951",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,233,194,194,0,"2,1","0,1091",110
431440705160038,Urbana,1,0,"0,0937434",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,305,270,267,3,"1,8","0,0059",169
431440705160039,Urbana,1,0,"0,0799266",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,435,433,429,4,"1,8","0,0897",223
431440705160040,Urbana,1,0,"0,0684928",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,402,327,318,9,"2,2","0,0440",182
431440705160041,Urbana,1,0,"0,0094656",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,88,52,52,0,"2,3","0,1282",39
431440705160042,Urbana,1,0,"0,0103006",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,229,107,107,0,"2,5","0,0430",93
431440705160043,Urbana,1,0,"0,1142176",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,673,530,530,0,"2,2","0,0423",307
431440705160044,Urbana,1,0,"0,0783684",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,114,61,60,1,"2,0","0,0000",46
431440705160045,Urbana,1,0,"0,1658544",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,398,286,286,0,"2,1","0,0157",191
431440705160046,Urbana,1,0,"0,1194801",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,193,172,171,1,"1,9","0,0300",100
431440705160047,Urbana,1,0,"0,0784274",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,312,201,198,3,"2,1","0,0136",147
431440705160048,Urbana,1,0,"0,1781999",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,423,249,248,1,"2,2","0,0157",191
431440705160049,Urbana,1,0,"0,0279578",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,213,176,176,0,"2,2","0,0000",96
431440705160050,Urbana,1,1,"0,0267942",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,43144070003,Ocupação Santa Bárbara Norte,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,196,78,78,0,"2,7","0,0000",72
431440705160052,Urbana,1,0,"0,0568320",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,471,246,246,0,"2,5","0,0526",190
431440705160053,Urbana,1,0,"0,1316445",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,280,157,156,1,"2,4","0,0642",109
431440705160054,Urbana,1,0,"0,0642328",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,468,248,247,1,"2,4","0,0000",195
431440705160055,Urbana,1,0,"0,0951447",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,409,289,287,2,"2,2","0,0341",176
431440705160056,Urbana,1,0,"0,0669904",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,345,251,250,1,"2,1","0,0915",164
431440705160057,Urbana,1,0,"0,0721648",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,407,269,267,2,"2,1","0,0608",181
431440705160058,Urbana,1,0,"0,1084650",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,309,238,237,1,"1,9","0,0124",161
431440705160059,Urbana,1,0,"0,0210035",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,241,160,160,0,"2,0","0,0248",121
431440705160060,Urbana,1,0,"0,2511502",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,673,414,414,0,"2,5","0,0332",271
431440705160061,Urbana,1,0,"0,2733753",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,644,296,296,0,"2,7","0,0124",242
431440705160062,Urbana,1,0,"0,3112226",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,405,179,179,0,"2,8","0,0274",146
431440705160063,Urbana,1,0,"0,1451477",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,629,314,314,0,"2,4","0,0078",257
431440705160064,Urbana,1,0,"0,2350441",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,615,296,296,0,"2,5","0,0165",243
431440705160065,Urbana,1,0,"0,0053504",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,128,110,110,0,"1,6","0,0127",79
431440705160066,Urbana,1,0,"0,1356363",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,252,121,120,1,"2,4","0,0543",92
431440705160067,Urbana,1,0,"0,0642651",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,129,74,74,0,"2,1","0,0000",61
431440705160068,Urbana,1,0,"0,0082467",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,204,160,160,0,"1,7","0,0167",120
431440705160069,Urbana,1,0,"0,1203198",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,785,436,433,3,"2,1","0,0147",339
431440705160070,Urbana,1,0,"0,0823978",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,409,191,190,1,"2,4","0,0178",169
431440705160071,Urbana,1,0,"0,0905275",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,394,184,183,1,"2,3","0,0327",153
431440705160072,Urbana,1,0,"0,0642302",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,414,208,207,1,"2,2","0,0115",174
431440705160073,Urbana,1,0,"0,0198290",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,478,374,374,0,"1,7","0,0594",286
431440705160074,Urbana,1,0,"0,0302445",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,357,267,267,0,"1,7","0,0288",208
431440705160075,Urbana,1,0,"0,0658378",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,366,275,275,0,"1,9","0,0729",192
431440705160076,Urbana,1,0,"0,0107914",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,279,225,225,0,"1,7","0,1152",165
431440705160077,Urbana,1,0,"0,0099582",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,280,248,248,0,"1,7","0,0178",169
431440705160078,Urbana,1,0,"0,0728400",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,441,289,288,1,"2,1","0,0239",209
431440705160079,Urbana,1,0,"0,0931093",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,730,396,395,1,"2,2","0,0274",329
431440705160080,Urbana,1,0,"0,0956733",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,431,224,223,1,"2,2","0,0109",184
431440705160081,Urbana,1,0,"0,0577140",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,475,275,274,1,"2,2","0,0472",212
431440705160082,Urbana,1,0,"0,0862894",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,478,326,325,1,"1,9","0,0123",244
431440705160083,Urbana,1,0,"0,1160660",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,680,395,395,0,"2,2","0,0518",309
431440705160084,Urbana,1,0,"0,0713689",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,499,317,317,0,"2,2","0,0568",229
431440705160085,Urbana,1,0,"0,0632430",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,365,229,229,0,"2,2","0,0120",166
431440705160086,Urbana,1,7,"0,0103620",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,89,1,0,1,"0,0","0,0000",0
431440705160087,Urbana,1,0,"0,1439432",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,335,225,225,0,"2,1","0,0000",159
431440705160088,Urbana,1,0,"0,0893874",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,440,263,260,3,"2,2","0,0757",185
431440705160089,Urbana,1,0,"0,0733335",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,407,251,250,1,"2,2","0,0323",186
431440705160090,Urbana,1,0,"0,0775380",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,310,186,186,0,"2,3","0,0448",134
431440705160091,Urbana,1,0,"0,0766425",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,294,176,175,1,"2,1","0,1119",134
431440705160092,Urbana,1,0,"0,0666775",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,341,200,199,1,"2,1","0,0455",154
431440705160093,Urbana,1,0,"0,1081303",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,331,201,198,3,"2,2","0,0360",139
431440705160094,Urbana,1,0,"0,0147495",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,333,236,236,0,"1,7","0,0205",195
431440705160095,Urbana,1,0,"0,1364173",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,379,226,224,2,"2,1","0,0298",168
431440705160096,Urbana,1,0,"0,1737113",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,575,237,237,0,"2,9","0,0150",200
431440705160097,Urbana,1,0,"0,0723352",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,445,238,238,0,"2,3","0,0255",196
431440705160099,Urbana,1,0,"0,1856881",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,561,222,222,0,"2,8","0,0051",197
431440705160100,Urbana,1,0,"0,0114985",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,225,140,140,0,"2,1","0,0093",108
431440705160101,Urbana,1,0,"0,2134094",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,522,330,329,1,"2,3","0,0175",228
431440705160104,Urbana,1,1,"0,1518119",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,43144070042,Anchieta - Barão de Mauá,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,812,334,334,0,"2,8","0,0680",294
431440705160105,Urbana,1,0,"0,3891530",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1316,592,592,0,"2,8","0,0211",474
431440705160106,Urbana,1,0,"0,0061347",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,90,37,36,1,"2,8","0,0645",31
431440705160107,Urbana,1,0,"0,0762724",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,507,259,257,2,"2,4","0,0686",204
431440705160108,Urbana,1,0,"0,0528690",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,260,150,150,0,"2,5","0,0381",105
431440705160109,Urbana,1,0,"0,0875963",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,349,199,198,1,"2,3","0,0405",148
431440705160110,Urbana,1,0,"0,0497143",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,126,98,98,0,"2,3","0,0185",54
431440705160111,Urbana,1,0,"0,0537988",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,255,186,186,0,"1,9","0,0606",132
431440705160112,Urbana,1,0,"0,0522028",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,299,224,224,0,"2,0","0,0200",150
431440705160113,Urbana,1,0,"0,0398063",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,249,256,255,1,"2,2","0,0090",111
431440705160114,Urbana,1,0,"0,0463510",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,351,296,296,0,"2,1","0,0060",167
431440705160115,Urbana,1,0,"0,0586986",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,471,308,308,0,"2,2","0,1019",216
431440705160116,Urbana,1,0,"0,0506472",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,381,230,229,1,"2,1","0,0345",174
431440705160117,Urbana,1,0,"0,0413191",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,334,211,210,1,"2,1","0,0318",157
431440705160118,Urbana,1,0,"0,0183462",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,127,65,64,1,"2,3","0,0000",55
431440705160119,Urbana,1,0,"0,1220227",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,565,336,336,0,"2,2","0,0437",252
431440705160120,Urbana,1,0,"0,4773969",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,921,390,389,1,"2,7","0,0091",329
431440705160121,Urbana,1,0,"1,4374931",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,174,71,71,0,"2,9","0,0167",60
431440705160122,Urbana,1,0,"0,0099538",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,220,168,168,0,"1,9","0,0263",114
431440705160123,Urbana,1,0,"0,0087192",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,201,160,160,0,"1,7","0,0084",119
431440705160125,Urbana,1,0,"0,0267568",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,372,173,173,0,"2,7","0,0000",136
431440705160126,Urbana,1,1,"0,0286135",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,43144070053,Doquinhas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,253,106,106,0,"2,8","0,0326",92
431440705160127,Urbana,1,0,"0,3147934",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,377,199,192,7,"2,4","0,0612",147
431440705160128,Urbana,1,0,"0,2182261",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,386,304,304,0,"2,1","0,0333",180
431440705160129,Urbana,1,1,"0,0114161",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,43144070053,Doquinhas,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,95,49,49,0,"2,6","0,0811",37
431440705160130,Urbana,1,0,"0,0117930",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070516,Centro,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,350,204,204,0,"2,0","0,0559",179
