CD_setor,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00008,V00009,V00010,V00011,V00012,V00013,V00014,V00015,V00016,V00017,V00018,V00019,V00020,V00021,V00022,V00023,V00024,V00025,V00026,V00027,V00028,V00029,V00030,V00031,V00032,V00033,V00034,V00035,V00036,V00037,V00038,V00039,V00040,V00041,V00042,V00043,V00044,V00045,V00046,V00047,V00048,V00049,V00050,V00051,V00052,V00053,V00054,V00055,V00056,V00057,V00058,V00059,V00060,V00061,V00062,V00063,V00064,V00065,V00066,V00067,V00068,V00069,V00070,V00071,V00072,V00073,V00074,V00075,V00076,V00077,V00078,V00079,V00080,V00081,V00082,V00083,V00084,V00085,V00086,V00087,V00088,V00089
431440705150063,310,0,0,310,741,0,0,66,0,0,345,0,0,396,0,0,74,107,84,26,17,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,66,345,396,74,107,84,26,17,X,0,0,0,0,699,0,42,64,0,X
431440705150064,221,X,0,221,568,X,0,72,0,0,273,X,0,295,0,0,57,62,58,20,19,X,X,X,0,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,X,3,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0,0,0,568,72,273,295,57,62,58,20,19,X,X,X,0,X,559,4,5,72,0,0
431440705150065,289,0,0,289,668,0,0,70,0,0,322,0,0,346,0,0,84,97,64,29,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,70,322,346,84,97,64,29,8,7,0,0,0,0,616,0,52,61,0,9
431440705150066,177,0,0,177,419,0,0,46,0,0,194,0,0,225,0,0,54,57,33,22,6,3,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,46,194,225,54,57,33,22,6,3,X,0,X,0,419,0,0,46,0,0
431440705150067,796,0,0,796,1795,0,0,274,0,0,856,0,0,939,0,0,198,312,200,65,16,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,X,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,274,856,939,198,312,200,65,16,3,X,X,0,0,381,X,1413,54,0,220
431440705150068,157,0,0,157,437,0,0,62,0,0,215,0,0,222,0,0,27,33,55,32,9,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,62,215,222,27,33,55,32,9,X,0,0,0,0,437,0,0,62,0,0
431440705150070,328,0,0,328,864,0,0,100,0,0,400,0,0,464,0,0,62,111,75,53,21,5,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,100,400,464,62,111,75,53,21,5,0,X,0,0,864,0,0,100,0,0
431440705150071,300,0,0,300,768,0,0,72,0,0,358,0,0,410,0,0,66,97,71,49,9,6,X,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,6,X,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,72,358,410,66,97,71,49,9,6,X,0,0,X,735,14,9,68,X,X
431440705150072,382,0,0,382,955,0,0,118,0,0,455,0,0,500,0,0,90,117,98,56,16,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,118,455,500,90,117,98,56,16,3,X,X,0,0,771,184,0,89,29,0
431440705150073,271,0,0,271,723,0,0,95,0,0,356,0,0,367,0,0,47,79,85,43,14,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,95,356,367,47,79,85,43,14,X,X,X,0,0,604,0,119,73,0,22
431440705150074,209,0,0,209,528,0,0,55,0,0,256,0,0,272,0,0,37,83,50,24,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,55,256,272,37,83,50,24,11,4,0,0,0,0,380,0,148,33,0,22
431440705150076,364,0,0,364,910,0,0,111,0,0,432,0,0,478,0,0,81,123,94,42,14,8,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,111,432,478,81,123,94,42,14,8,X,X,0,0,726,0,184,80,0,31
431440705150077,173,0,0,173,437,0,0,46,0,0,219,0,0,218,0,0,41,60,35,23,7,6,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,46,219,218,41,60,35,23,7,6,0,X,0,0,378,59,0,42,4,0
431440705150078,198,0,0,198,478,0,0,43,0,0,224,0,0,254,0,0,54,66,37,30,7,3,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,43,224,254,54,66,37,30,7,3,0,X,0,0,478,0,0,43,0,0
431440705150079,173,0,0,173,448,0,0,61,0,0,231,0,0,217,0,0,35,60,35,30,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,61,231,217,35,60,35,30,11,X,X,0,0,0,448,0,0,61,0,0
431440705150081,271,0,0,271,664,0,0,71,0,0,269,0,0,395,0,0,72,86,66,25,14,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,71,269,395,72,86,66,25,14,5,X,X,0,0,16,0,648,0,0,71
431440705150082,253,0,0,253,566,0,0,63,0,0,252,0,0,314,0,0,82,88,42,25,14,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,X,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,63,252,314,82,88,42,25,14,X,0,0,0,0,76,4,486,7,X,55
431440705150083,304,0,0,304,655,0,0,74,0,0,274,0,0,381,0,0,107,111,41,29,12,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,74,274,381,107,111,41,29,12,X,X,X,0,0,68,0,587,9,0,65
431440705150084,253,0,0,253,556,0,0,53,0,0,253,0,0,303,0,0,89,80,46,26,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,X,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,53,253,303,89,80,46,26,7,5,0,0,0,0,15,6,535,X,X,51
431440705150085,185,0,0,185,408,0,0,37,0,0,170,0,0,238,0,0,61,67,32,13,9,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,X,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,37,170,238,61,67,32,13,9,X,0,X,0,0,62,X,344,6,0,31
431440705150086,210,0,0,210,452,0,0,45,0,0,195,0,0,257,0,0,66,80,36,23,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,45,195,257,66,80,36,23,4,X,0,0,0,0,20,0,432,3,0,42
431440705150087,140,0,0,140,310,0,0,34,0,0,129,0,0,181,0,0,39,52,35,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,34,129,181,39,52,35,8,6,0,0,0,0,0,27,0,283,X,0,33
431440705150088,221,0,0,221,469,0,0,58,0,0,215,0,0,254,0,0,85,62,47,18,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,58,215,254,85,62,47,18,7,X,0,0,0,0,20,0,449,X,0,57
431440705150089,191,0,0,191,430,0,0,46,0,0,202,0,0,228,0,0,56,66,42,21,5,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,46,202,228,56,66,42,21,5,0,X,0,0,0,139,0,291,18,0,28
431440705150090,196,0,0,196,412,0,0,43,0,0,176,0,0,236,0,0,71,62,41,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,X,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,43,176,236,71,62,41,16,6,0,0,0,0,0,342,5,65,33,0,10
431440705150091,216,0,0,216,449,0,0,45,0,0,198,0,0,251,0,0,81,66,46,18,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,X,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,45,198,251,81,66,46,18,4,X,0,0,0,0,45,X,402,7,0,38
431440705150092,225,0,0,225,559,0,0,52,0,0,245,0,0,314,0,0,53,77,53,25,12,3,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,52,245,314,53,77,53,25,12,3,X,X,0,0,546,4,9,52,0,0
431440705150093,226,0,0,226,535,0,0,46,0,0,250,0,0,285,0,0,52,84,54,29,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,46,250,285,52,84,54,29,5,X,0,0,0,0,484,15,36,39,X,6
431440705150094,297,0,0,297,744,0,0,77,0,0,341,0,0,403,0,0,59,106,73,45,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,42,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,77,341,403,59,106,73,45,11,X,X,0,0,0,623,84,13,61,9,X
431440705150095,132,0,0,132,348,0,0,46,0,0,167,0,0,181,0,0,32,34,30,26,7,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,46,167,181,32,34,30,26,7,X,X,0,0,0,341,7,0,46,0,0
431440705150096,395,0,0,395,989,0,0,113,0,0,485,0,0,504,0,0,90,149,82,47,14,6,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,113,485,504,90,149,82,47,14,6,X,X,X,X,784,8,197,84,X,28
431440705150097,167,0,19,167,433,0,19,43,0,0,196,0,0,237,0,19,31,52,53,22,5,3,0,X,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,433,43,196,237,31,52,53,22,5,3,0,X,0,0,433,0,0,43,0,0
431440705150098,216,0,0,216,505,0,0,46,0,0,242,0,0,263,0,0,58,74,54,21,6,X,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,12,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,46,242,263,58,74,54,21,6,X,0,0,0,X,479,25,0,44,X,0
431440705150099,207,0,0,207,509,0,0,40,0,0,237,0,0,272,0,0,60,59,44,29,9,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,40,237,272,60,59,44,29,9,4,X,0,0,0,473,19,17,39,0,X
431440705150100,255,0,8,255,614,0,8,50,0,0,296,0,4,318,0,4,80,67,61,27,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,241,13,X,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,614,50,296,318,80,67,61,27,14,3,3,0,0,0,574,38,X,49,X,0
431440705150101,206,X,0,206,499,X,0,49,0,0,239,X,0,260,0,0,52,75,36,29,12,X,X,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,49,239,260,52,75,36,29,12,X,X,0,0,0,499,0,0,49,0,0
431440705150102,280,X,0,280,705,X,0,64,0,0,331,X,0,374,0,0,79,88,50,36,16,4,5,X,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,7,X,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,705,64,331,374,79,88,50,36,16,4,5,X,X,0,695,7,3,63,0,X
431440705150103,140,0,0,140,331,0,0,31,0,0,164,0,0,167,0,0,37,47,33,16,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,31,164,167,37,47,33,16,5,X,0,0,0,0,331,0,0,31,0,0
431440705150104,143,0,0,143,335,0,0,36,0,0,162,0,0,173,0,0,46,39,31,19,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,36,162,173,46,39,31,19,6,X,0,0,0,0,335,0,0,36,0,0
431440705150105,266,0,0,266,643,0,0,61,0,0,319,0,0,324,0,0,63,99,55,32,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,X,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,61,319,324,63,99,55,32,13,4,0,0,0,0,621,4,18,60,X,0
431440705150106,266,0,0,266,672,0,0,88,0,0,317,0,0,355,0,0,65,78,73,30,12,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,88,317,355,65,78,73,30,12,5,X,X,0,0,664,0,8,88,0,0
431440705150108,36,0,0,36,89,0,0,5,0,0,39,0,0,50,0,0,11,7,10,6,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5,39,50,11,7,10,6,X,0,0,0,0,0,88,0,X,5,0,0
431440705150109,42,0,0,42,114,0,0,11,0,0,54,0,0,60,0,0,9,13,9,7,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,11,54,60,9,13,9,7,X,0,X,0,0,0,114,0,0,11,0,0
431440705150110,65,0,0,65,163,0,0,21,0,0,76,0,0,87,0,0,15,21,17,8,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,21,76,87,15,21,17,8,X,X,X,0,0,0,161,X,0,21,0,0
431440705150111,188,0,0,188,495,0,0,48,0,0,236,0,0,259,0,0,42,57,45,25,11,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,57,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,48,236,259,42,57,45,25,11,7,X,0,0,0,337,148,10,32,14,X
431440705150112,280,0,0,280,666,0,0,62,0,0,310,0,0,356,0,0,78,89,65,30,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,38,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,62,310,356,78,89,65,30,13,5,0,0,0,0,574,89,3,46,15,X
431440705150113,214,0,0,214,414,0,0,37,0,0,161,0,0,253,0,0,78,85,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,37,161,253,78,85,38,13,0,0,0,0,0,0,X,0,412,0,0,37
431440705150114,221,0,0,221,386,0,0,22,0,0,163,0,0,223,0,0,102,87,20,10,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,22,163,223,102,87,20,10,X,0,0,0,0,0,0,0,386,0,0,22
431440705150115,211,0,0,211,423,0,0,35,0,0,176,0,0,247,0,0,78,68,52,12,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,35,176,247,78,68,52,12,X,0,0,0,0,0,3,0,420,0,0,35
431440705150116,244,0,0,244,639,0,0,97,0,0,265,0,0,374,0,0,46,81,68,31,11,X,4,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,97,265,374,46,81,68,31,11,X,4,X,0,0,0,0,639,0,0,97
431440705150117,196,0,0,196,426,0,0,69,0,0,185,0,0,241,0,0,69,57,41,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,69,185,241,69,57,41,25,4,0,0,0,0,0,0,0,426,0,0,69
431440705150118,197,0,0,197,419,0,0,58,0,0,190,0,0,229,0,0,68,71,34,15,7,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,194,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,58,190,229,68,71,34,15,7,X,0,0,0,0,5,0,412,X,0,57
431440705150119,204,0,0,204,415,0,0,43,0,0,184,0,0,231,0,0,70,67,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,43,184,231,70,67,57,10,0,0,0,0,0,0,0,0,415,0,0,43
431440705150120,184,0,0,184,413,0,0,64,0,0,190,0,0,223,0,0,43,69,60,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,64,190,223,43,69,60,8,4,0,0,0,0,0,0,0,411,0,0,64
431440705150121,124,0,0,124,247,0,0,32,0,0,116,0,0,131,0,0,40,52,26,5,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,32,116,131,40,52,26,5,X,0,0,0,0,0,X,0,246,0,0,32
431440705150122,113,0,0,113,251,0,0,27,0,0,109,0,0,142,0,0,31,44,23,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,27,109,142,31,44,23,12,3,0,0,0,0,0,0,0,251,0,0,27
431440705150123,185,0,0,185,506,0,0,80,0,0,241,0,0,265,0,0,25,50,70,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,80,241,265,25,50,70,29,11,0,0,0,0,0,3,503,0,0,80,0
431440705150124,126,0,0,126,271,0,0,32,0,0,121,0,0,150,0,0,40,41,33,10,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,32,121,150,40,41,33,10,X,0,0,0,0,0,267,4,0,31,X,0
431440705150125,99,0,0,99,269,0,0,36,0,0,135,0,0,134,0,0,16,31,32,12,4,X,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36,135,134,16,31,32,12,4,X,3,0,0,0,269,0,0,36,0,0
431440705150127,191,0,0,191,491,0,0,63,0,0,229,0,0,262,0,0,43,60,44,31,9,3,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,63,229,262,43,60,44,31,9,3,0,0,X,0,390,0,101,49,0,14
431440705150128,282,0,0,282,676,0,0,77,0,0,300,0,0,376,0,0,70,99,68,32,8,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,77,300,376,70,99,68,32,8,X,X,X,X,0,676,0,0,77,0,0
431440705150129,91,0,0,91,227,0,0,21,0,0,119,0,0,108,0,0,19,31,24,13,3,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,21,119,108,19,31,24,13,3,0,X,0,0,0,227,0,0,21,0,0
431440705150130,220,X,0,220,556,5,0,66,X,0,250,3,0,306,X,0,38,85,51,37,8,0,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,58,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,66,250,306,38,85,51,37,8,0,X,0,0,0,432,0,124,54,0,12
431440705150131,24,0,0,24,59,0,0,5,0,0,32,0,0,27,0,0,7,6,6,3,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,32,27,7,6,6,3,X,0,0,0,0,0,59,0,0,5,0,0
431440705150132,430,0,0,430,911,0,0,104,0,0,407,0,0,504,0,0,133,161,98,31,5,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,104,407,504,133,161,98,31,5,X,X,0,0,0,204,0,707,13,0,91
431440705150133,266,0,0,266,578,0,0,73,0,0,266,0,0,312,0,0,88,92,54,25,3,X,X,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,73,266,312,88,92,54,25,3,X,X,0,X,0,187,0,391,20,0,53
431440705150134,291,0,0,291,752,0,0,81,0,0,363,0,0,389,0,0,57,104,63,46,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,81,363,389,57,104,63,46,15,3,3,0,0,0,743,3,6,79,0,X
431440705150135,244,0,0,244,587,0,0,101,0,0,266,0,0,321,0,0,53,87,66,29,8,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,101,266,321,53,87,66,29,8,X,0,0,0,0,0,0,587,0,0,101
431440705150136,16,0,0,16,30,0,0,X,0,0,8,0,0,22,0,0,5,9,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,X,8,22,5,9,X,X,0,0,0,0,0,0,0,0,30,0,0,X
431440705150137,249,0,0,249,624,0,0,42,0,0,295,0,0,329,0,0,56,89,52,35,12,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,4,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,42,295,329,56,89,52,35,12,X,X,X,0,0,609,8,3,42,0,0
431440705150138,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
431440705150139,253,0,0,253,711,0,0,84,0,0,340,0,0,371,0,0,46,70,69,40,14,11,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,84,340,371,46,70,69,40,14,11,X,X,0,0,709,X,0,84,0,0
431440705150140,19,X,0,19,41,3,0,5,0,0,25,3,0,16,0,0,6,8,X,X,X,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,25,16,6,8,X,X,X,0,0,0,0,0,41,0,0,5,0,0
431440705150142,214,0,0,214,545,0,0,82,0,0,263,0,0,282,0,0,33,76,71,24,9,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,82,263,282,33,76,71,24,9,X,0,0,0,0,545,0,0,82,0,0
